,Audio file name,Iterations,Tracks,Correlations,Tracks removed
91,jazz_audio20,iteration3,"['Rhodes-low', 'el-b', 'el-g', 'synth sub', 'ds seq', 'ds', 'syth bass dr', 'agogo', 'synth-b 2', 'synth-b 1', 'FMelp-accomp', 'synth-sub']","[0.20724465558194774, 0.08570863024544735, 0.2127870150435471, 0.8370942201108472, 0.029691211401425176, 0.026920031670625493, 0.0, 0.006334125098970704, 0.0, 0.18151227236737927, 0.3560965954077593, 0.016033254156769598]",['Rhodes-low']
92,jazz_audio34,initial iteration,"['SYN STR 1', 'SYN STR 2', 'FINGERDBAS', 'MELODY', 'STEEL GTR']","[0.069, 0.034, 0.907, 0.939, 0.521]",['MELODY']
93,jazz_audio34,iteration1,"['SYN STR 1', 'DRUMS', 'SYN STR 2', 'FINGERDBAS', 'TAMBOURINE', 'STEEL GTR']","[0.940325717063685, 0.0, 0.4869956246961595, 0.00692756441419543, 0.0, 0.3097958191541079]",['STEEL GTR']
94,jazz_audio34,iteration2,"['SYN STR 1', 'DRUMS', 'SYN STR 2', 'FINGERDBAS', 'TAMBOURINE']","[0.9449622166246852, 0.0, 0.4933249370277078, 0.0069269521410579345, 0.0]",['SYN STR 1']
95,jazz_audio34,iteration3,"['DRUMS', 'SYN STR 2', 'FINGERDBAS', 'TAMBOURINE']","[0.0, 0.9135866736074961, 0.010931806350858927, 0.0]",['SYN STR 2']
96,jazz_audio21,initial iteration,"['piano track 1', 'piano track 2']","[0.061, 0.017]",['piano track 1']
97,jazz_audio21,iteration1,"['piano track 0', 'piano track 2']","[0.0, 0.6008897362567525]",[None]
98,jazz_audio21,iteration2,"['piano track 0', 'piano track 2']","[0.0, 0.6008897362567525]",[None]
99,jazz_audio21,iteration3,"['piano track 0', 'piano track 2']","[0.0, 0.6008897362567525]",[None]
100,jazz_audio46,initial iteration,"['Track 2', 'Track 1']","[-0.076, 0.863]",['Track 1']
101,jazz_audio46,iteration1,"['Track 10', 'Track 2']","[0.0, 0.7124397299903568]",['Track 2']
102,jazz_audio46,iteration2,['Track 10'],[1],[None]
103,jazz_audio46,iteration3,['Track 10'],[1],[None]
104,jazz_audio45,initial iteration,"['Marimba', 'Fingered Bass', 'Cymbals', 'Rythm Guitar', 'Muted Guitar', 'Solo Guitar', 'Piano R.H.', 'Synth Brass', 'Synvox', 'Piano L.H.', 'Vibraphone', 'Snare']","[0.479, -0.17, -0.368, -0.133, 0.221, 0.64, 0.162, 0.206, 0.65, 0.002, 0.321, 0.107]",['Synvox']
105,jazz_audio45,iteration1,"['Marimba', 'Fingered Bass', 'Cymbals', 'Rythm Guitar', 'Muted Guitar', 'Kick drums', 'Solo Guitar', 'Piano R.H.', 'Synth Brass', 'Piano L.H.', 'Vibraphone', 'Snare']","[0.10606208037364989, 0.12805293373552593, 0.0010703512698258246, 0.021893548700982778, 0.03366741266906685, 0.0, 0.4340760922448185, 0.08329278972462781, 0.46628393500048654, 0.10411598715578477, 0.055658266030942885, 0.017125620317213194]",['Solo Guitar']
106,jazz_audio45,iteration2,"['Marimba', 'Fingered Bass', 'Cymbals', 'Rythm Guitar', 'Muted Guitar', 'Kick drums', 'Piano R.H.', 'Synth Brass', 'Piano L.H.', 'Vibraphone', 'Snare']","[0.14961376880336089, 0.14148258571622171, 0.001355197181189863, 0.030627456294890908, 0.04783846049600217, 0.0, 0.11885079279035099, 0.4829922753760672, 0.1059764195690473, 0.07887247594525003, 0.014094050684374576]",['Marimba']
107,jazz_audio45,iteration3,"['Fingered Bass', 'Cymbals', 'Rythm Guitar', 'Muted Guitar', 'Kick drums', 'Piano R.H.', 'Synth Brass', 'Piano L.H.', 'Vibraphone', 'Snare']","[0.1477699354257396, 0.0010512088902237572, 0.021624868598888722, 0.05301096260699805, 0.0, 0.13170145667517646, 0.5352154978224959, 0.11743505030785403, 0.052860789908394656, 0.014266406367322421]",['Vibraphone']
108,jazz_audio44,initial iteration,"['Drums', 'Riff', 'piano track 1', 'Melo', 'Bass', 'Guitar']","[-0.334, 0.099, 0.167, 0.862, -0.101, 0.663]",['Melo']
109,jazz_audio44,iteration1,"['Drums', 'Riff', 'piano track 1', 'Bass', 'Guitar']","[0.0016377333770062235, 0.7140517523747134, 0.23190304618408122, 0.08008516213560432, 0.12905339010809042]",['piano track 1']
110,jazz_audio44,iteration2,"['Drums', 'Riff', 'Bass', 'Guitar']","[0.0017440938639606786, 0.7131758363722848, 0.0775328999524338, 0.13699064531472965]",['Riff']
111,jazz_audio44,iteration3,"['Drums', 'Bass', 'Guitar']","[0.005930318754633061, 0.15492957746478872, 0.15567086730911786]",['Drums']
112,jazz_audio41,initial iteration,"['Rhodes-low', 'Eric Marienthal', 'John Pattituci', 'Dave Weckl', 'synth sub', 'Rhodes-high', 'Chick Corea', 'FMelp-accomp', 'synth-sub', 'Sequencer', 'Frank Gambale']","[-0.077, 0.286, 0.271, -0.184, 0.694, -0.04, 0.84, 0.641, 0.548, -0.082, 0.408]",['Chick Corea']
113,jazz_audio41,iteration1,"['Rhodes-low', 'Eric Marienthal', 'John Pattituci', 'Dave Weckl', 'synth sub', 'Rhodes-high', 'syth bass dr', 'FMelp-accomp', 'synth-sub', 'Sequencer', 'Frank Gambale']","[0.13425925925925927, 0.7300925925925926, 0.3951388888888889, 0.015046296296296295, 0.9385416666666667, 0.1814814814814815, 0.0, 0.2795138888888889, 0.01087962962962963, 0.01898148148148148, 0.7913194444444445]",['synth-sub']
114,jazz_audio41,iteration2,"['Rhodes-low', 'Eric Marienthal', 'John Pattituci', 'Dave Weckl', 'synth sub', 'Rhodes-high', 'syth bass dr', 'FMelp-accomp', 'Sequencer', 'Frank Gambale']","[0.13613425654265932, 0.7402886985095646, 0.3946719868560028, 0.014434925478230255, 0.9376833704964206, 0.18401596056800845, 0.0, 0.283065367914564, 0.018072996127215114, 0.8023706137777257]",['synth sub']
115,jazz_audio41,iteration3,"['Rhodes-low', 'Eric Marienthal', 'John Pattituci', 'Dave Weckl', 'Rhodes-high', 'syth bass dr', 'FMelp-accomp', 'Sequencer', 'Frank Gambale']","[0.13631510262190058, 0.7440977577411318, 0.40004745521414165, 0.014236564242496145, 0.1810416419504093, 0.0, 0.2861549412741725, 0.014236564242496145, 0.8070945545141772]",['Dave Weckl']
116,jazz_audio43,initial iteration,"['piano track 7', 'piano track 6', 'piano track 4', 'piano track 5', 'piano track 1', 'piano track 2', 'piano track 3', 'piano track 11', 'piano track 8', 'piano track 9']","[0.815, 0.055, 0.258, 0.053, 0.287, 0.667, -0.08, -0.058, 0.636, 0.907]",['piano track 9']
117,jazz_audio43,iteration1,"['piano track 7', 'piano track 6', 'piano track 4', 'piano track 5', 'piano track 1', 'piano track 2', 'piano track 3', 'piano track 12', 'piano track 10', 'piano track 11', 'piano track 8']","[0.34668090407545826, 0.6860651361452216, 0.04342409681437978, 0.6828617191671116, 0.08649225840896957, 0.08400071187043957, 0.037017262858159816, 0.0, 0.0, 0.0012457732692649937, 0.04164442071542979]",['piano track 7']
118,jazz_audio43,iteration2,"['piano track 6', 'piano track 4', 'piano track 5', 'piano track 1', 'piano track 2', 'piano track 3', 'piano track 12', 'piano track 10', 'piano track 11', 'piano track 8']","[0.716914498141264, 0.045724907063197026, 0.7135687732342008, 0.09033457249070632, 0.08773234200743495, 0.03884758364312268, 0.0, 0.0, 0.0011152416356877324, 0.03066914498141264]",['piano track 8']
119,jazz_audio43,iteration3,"['piano track 6', 'piano track 4', 'piano track 5', 'piano track 1', 'piano track 2', 'piano track 3', 'piano track 12', 'piano track 10', 'piano track 11']","[0.7393637408968954, 0.04733614411651974, 0.7359141433499425, 0.0931391337677271, 0.09045611345343044, 0.040628593330778076, 0.0, 0.0, 0.0003832886163280951]",['piano track 2']
